date,t,load_error_kw,pv_error_kw,net_error_kw,naive_load_error_kw,naive_pv_error_kw
2025-02-01,1,-97.3383645666,0,-97.3383645666,-113.9454,0
2025-02-01,2,-110.257502363,0,-110.257502363,-363.1065,0
2025-02-01,3,-120.694058674,0,-120.694058674,-528.46,0
2025-02-01,4,-119.871834529,0,-119.871834529,-144.4777,0
2025-02-01,5,-283.425320336,0,-283.425320336,-78.7589,0
2025-02-01,6,-428.394831792,0,-428.394831792,-345.79,0
2025-02-01,7,-177.222151376,0,-177.222151376,-116.6978,0
2025-02-01,8,25.9560653765,0,25.9560653765,76.4155,0
2025-02-01,9,31.8850739535,0,31.8850739535,-26.14,0
2025-02-01,10,53.5770097891,0,53.5770097891,-143.5179,0
2025-02-01,11,-234.022528058,0,-234.022528058,-322.576,0
2025-02-01,12,-569.916543288,0,-569.916543288,-400.74,0
2025-02-01,13,-284.032798904,0,-284.032798904,-100.7729,0
2025-02-01,14,48.5950882199,0,48.5950882199,136.723,0
2025-02-01,15,58.1066194011,0,58.1066194011,62.57,0
2025-02-01,16,-86.3092449981,0,-86.3092449981,-171.0567,0
2025-02-01,17,-165.437124442,0,-165.437124442,-314.499,0
2025-02-01,18,-145.734168317,0,-145.734168317,-354.61,0
2025-02-01,19,-138.767844433,0,-138.767844433,-442.3132,0
2025-02-01,20,-71.1659200899,0,-71.1659200899,-369.0243,0
2025-02-01,21,81.2201357242,0,81.2201357242,-90.4,0
2025-02-01,22,197.584702088,0,197.584702088,152.8241,0
2025-02-01,23,-8.21978839463,0,-8.21978839463,28.0738,0
2025-02-01,24,-312.500861933,0,-312.500861933,-346.07,0
2025-02-01,25,-180.434782437,0,-180.434782437,-482.9736,0
2025-02-01,26,-16.1172348129,0,-16.1172348129,-317.3271,0
2025-02-01,27,-78.3250308527,0,-78.3250308527,-84.69,0
2025-02-01,28,-226.244097532,0,-226.244097532,-76.7156,0
2025-02-01,29,-274.542745717,0.0014,-274.544145717,-64.1378,-0.0003
2025-02-01,30,-246.455743376,0,-246.455743376,-52.54,0
2025-02-01,31,-293.495536202,0,-293.495536202,-278.7113,0
2025-02-01,32,-230.654007861,0.0199,-230.673907861,-445.0704,-0.0039
2025-02-01,33,-63.4992148414,0,-63.4992148414,-332.35,0
2025-02-01,34,-21.618830109,0,-21.618830109,-27.311,0
2025-02-01,35,-117.30303007,0.2774,-117.58043007,44.4561,-0.0542
2025-02-01,36,-189.892335422,0,-189.892335422,-135.54,0
2025-02-01,37,-77.9611408158,0,-77.9611408158,-213.6467,0
2025-02-01,38,-63.3108899896,3.8641,-67.1749899896,-294.7118,-0.7542
2025-02-01,39,-175.17494658,0,-175.17494658,-361.14,0
2025-02-01,40,-169.471739564,0,-169.471739564,-249.4967,0
2025-02-01,41,-159.483221577,33.5572278879,-193.040449465,-173.5844,10.0544
2025-02-01,42,-170.780833696,74.9322062969,-245.713039993,-235.03,4.875
2025-02-01,43,-125.973320443,89.9598255494,-215.933145992,-330.2056,-3.9449
2025-02-01,44,-241.301332812,87.0637308741,-328.365063686,-373.5428,-17.8483
2025-02-01,45,-381.79373809,62.4778449525,-444.271583042,-342.7,-41.475
2025-02-01,46,-165.872308611,27.1421399573,-193.014448569,-253.5947,-63.7153
2025-02-01,47,77.8402208481,36.8998435424,40.9403773057,-62.7233,-9.9697
2025-02-01,48,61.6553132453,81.5802123945,-19.9248991492,-11.19,76.425
2025-02-01,49,-200.452673488,96.1901845821,-296.64285807,-389.4553,69.1137
2025-02-01,50,-393.201530414,103.759724365,-496.96125478,-520.6014,41.1444
2025-02-01,51,-416.280918768,115.319506915,-531.600425683,-290.8,29.775
2025-02-01,52,-378.293973215,109.109088989,-487.403062204,-227.9345,1.9911
2025-02-01,53,-96.6254855489,73.2398717446,-169.865357293,-206.1229,-8.7564
2025-02-01,54,129.637583769,35.6200961597,94.0174876093,-207.23,28.35
2025-02-01,55,-200.380850891,54.2757593405,-254.656610232,-362.8859,122.3599
2025-02-01,56,-215.649869582,156.646337017,-372.296206599,-304.4562,273.5777
2025-02-01,57,129.666313719,287.756454552,-158.090140833,-11.84,423.5625
2025-02-01,58,4.53300483482,340.592381206,-336.059376371,111.6261,478.032
2025-02-01,59,-243.698612413,298.701926119,-542.400538532,-106.2502,429.1152
2025-02-01,60,-218.047730258,197.843351132,-415.89108139,-360.92,351.4875
2025-02-01,61,54.9288551522,92.7192883816,-37.7904332294,-187.7434,326.1088
2025-02-01,62,-71.4680702168,-0.00141525622075,-71.4666549605,-107.9498,228.1323
2025-02-01,63,-428.685213906,-46.1707185734,-382.514495333,-242.3,115.6875
2025-02-01,64,-237.457557074,10.9838953348,-248.441452409,-206.7175,210.5878
2025-02-01,65,-113.148144252,198.95571117,-312.103855422,-191.8684,444.5211
2025-02-01,66,-294.631034845,297.301723388,-591.932758233,-270.04,571.725
2025-02-01,67,-372.435067175,59.7577358271,-432.192803002,-290.673,400.6231
2025-02-01,68,-289.921787732,64.9864120182,-354.908199751,-282.4893,344.9798
2025-02-01,69,-157.398338524,348.628829745,-506.027168268,-180.37,499.1625
2025-02-01,70,-130.400061408,358.587009415,-488.987070823,83.4583,539.0289
2025-02-01,71,-251.851029145,198.590976257,-450.442005403,49.9668,367.7231
2025-02-01,72,-287.41499384,126.558859159,-413.973852999,-212.16,266.55
2025-02-01,73,1.3574706622,246.592597844,-245.235127182,-194.3347,564.0212
2025-02-01,74,-80.4678363654,143.799102929,-224.266939294,-248.4232,551.9909
2025-02-01,75,-474.571920909,-176.964703167,-297.607217742,-406.85,149.9625
2025-02-01,76,-415.527035412,-277.741965236,-137.785070176,-324.8251,16.1258
2025-02-01,77,-251.665995964,-186.732191602,-64.9338043626,-299.0679,194.3909
2025-02-01,78,-276.777180378,-85.5607038901,-191.216476488,-408.12,386.0625
2025-02-01,79,-394.612615973,-105.275403111,-289.337212862,-414.2339,279.042
2025-02-01,80,-341.927763876,-62.5370363051,-279.390727571,-352.1599,205.7075
2025-02-01,81,-220.627292355,47.3935294919,-268.020821847,-320.31,231.225
2025-02-01,82,-343.286670374,26.806090656,-370.09276103,-347.1605,78.3717
2025-02-01,83,-281.623572327,-102.881093728,-178.7424786,-232.3721,-180.638
2025-02-01,84,-76.0352334589,-290.414311739,214.37907828,-86.46,-431.8875
2025-02-01,85,-183.494827959,-486.350674434,302.855846475,-207.728,-600.9134
2025-02-01,86,-128.463382839,-545.412606424,416.949223585,-201.0429,-578.63
2025-02-01,87,20.5618463778,-480.725065684,501.286912061,-114.06,-453.9375
2025-02-01,88,-276.981494884,-431.429021093,154.447526209,-360.5172,-430.5105
2025-02-01,89,-352.037778909,-318.740741611,-33.2970372978,-372.7828,-353.5998
2025-02-01,90,-128.061592454,-204.796287583,76.7346951289,-128.86,-232.725
2025-02-01,91,-183.757979961,-261.427676416,77.6696964557,-182.0309,-252.5573
2025-02-01,92,-132.086937069,-317.340996737,185.254059669,-213.2256,-280.2596
2025-02-01,93,42.2669594283,-288.981336623,331.248296051,-79.26,-248.4375
2025-02-01,94,-96.6696383545,-246.792360613,150.122722259,-3.1063,-218.7062
2025-02-01,95,-304.744721811,-177.314356045,-127.430365766,-55.9675,-180.6468
2025-02-01,96,-321.990689978,-109.348557624,-212.642132354,-143.14,-160.3875
2025-02-01,97,-144.408549648,-99.0128694095,-45.395680238,-140.055,-200.1134
2025-02-01,98,-126.19058625,-56.0304910507,-70.1600951992,-275.7199,-186.9742
2025-02-01,99,-221.696140866,33.339267579,-255.035408445,-388.51,-92.5875
2025-02-01,100,-70.2630146772,86.7650487732,-157.02806345,-96.757,-5.648
2025-02-01,101,14.9044590889,93.5048022642,-78.6003431753,-23.6032,15.451
2025-02-01,102,-78.0144191329,72.7587982469,-150.77321738,-217.12,-5.175
2025-02-01,103,-133.375494017,32.8458510408,-166.221345058,-137.5931,3.7561
2025-02-01,104,-126.594933905,0,-126.594933905,-188.6703,0
2025-02-01,105,-86.9167890421,0,-86.9167890421,-297.65,0
2025-02-01,106,-52.546556374,4.1367,-56.683256374,8.2086,-1.2466
2025-02-01,107,-84.1910223958,0,-84.1910223958,-32.6049,0
2025-02-01,108,-121.138766604,0,-121.138766604,-340.12,0
2025-02-01,109,-37.5063307188,0.297,-37.8033307188,-52.1771,-0.0895
2025-02-01,110,47.3540066788,0,47.3540066788,221.2054,0
2025-02-01,111,0.683608014819,0,0.683608014819,193.37,0
2025-02-01,112,-195.558485847,0.0213,-195.579785847,156.2434,-0.0064
2025-02-01,113,-306.109428589,0,-306.109428589,-78.9362,0
2025-02-01,114,-223.422717097,0,-223.422717097,-339.76,0
2025-02-01,115,-37.2907813975,0.0015,-37.2922813975,-160.8024,-0.0005
2025-02-01,116,137.823664098,0,137.823664098,149.2515,0
2025-02-01,117,244.498253438,0,244.498253438,313.61,0
2025-02-01,118,249.725411559,0,249.725411559,275.776,0
2025-02-01,119,-8.01831961006,0,-8.01831961006,-44.9955,0
2025-02-01,120,-307.121141567,0,-307.121141567,-334.09,0
2025-02-01,121,-208.412986908,0,-208.412986908,-140.2468,0
2025-02-01,122,-50.4492230729,0,-50.4492230729,-52.1703,0
2025-02-01,123,-11.6663980891,0,-11.6663980891,-256.82,0
2025-02-01,124,10.3622622107,0,10.3622622107,-336.2593,0
2025-02-01,125,-172.590747346,0,-172.590747346,-129.153,0
2025-02-01,126,-316.317736271,0,-316.317736271,192.98,0
2025-02-01,127,45.0894067613,0,45.0894067613,264.4284,0
2025-02-01,128,260.23562364,0,260.23562364,2.9446,0
2025-02-01,129,122.609522275,0,122.609522275,-265.5,0
2025-02-01,130,42.9111115903,0,42.9111115903,-113.0401,0
2025-02-01,131,-13.5771083825,0,-13.5771083825,-17.0259,0
2025-02-01,132,-88.2712524306,0,-88.2712524306,-113.05,0
2025-02-01,133,-149.548406107,0,-149.548406107,-92.5858,0
2025-02-01,134,-311.623451296,0,-311.623451296,-142.2848,0
2025-02-01,135,-437.323597332,0,-437.323597332,-230.92,0
2025-02-01,136,-224.147850412,0,-224.147850412,-83.5999,0
2025-02-01,137,134.308917403,0,134.308917403,156.6023,0
2025-02-01,138,293.039340147,0,293.039340147,220.11,0
2025-02-01,139,62.0162628324,0,62.0162628324,-14.4392,0
2025-02-01,140,-58.731376485,0,-58.731376485,-36.6272,0
2025-02-01,141,-4.13390468263,0,-4.13390468263,52.46,0
2025-02-01,142,-141.903183527,0,-141.903183527,-231.0653,0
2025-02-01,143,-159.481704507,0,-159.481704507,109.9215,0
2025-02-01,144,-12.627172227,0,-12.627172227,941.18,0
2025-02-02,1,-76.2316758585,0,-76.2316758585,1059.8021,0
2025-02-02,2,-98.5057565316,0,-98.5057565316,997.963,0
2025-02-02,3,-61.8970337577,0,-61.8970337577,1043.26,0
2025-02-02,4,-64.2471821852,0,-64.2471821852,934.8484,0
2025-02-02,5,-123.649856584,0,-123.649856584,976.7177,0
2025-02-02,6,-164.546978467,0,-164.546978467,1140.13,0
2025-02-02,7,-120.135186738,0,-120.135186738,1051.8278,0
2025-02-02,8,-226.045086391,0,-226.045086391,879.1597,0
2025-02-02,9,-367.219662422,0,-367.219662422,756.92,0
2025-02-02,10,-174.766698947,0,-174.766698947,719.3184,0
2025-02-02,11,35.3604994777,0,35.3604994777,1057.6184,0
2025-02-02,12,-43.4546993156,0,-43.4546993156,1387.57,0
2025-02-02,13,-385.070677782,0,-385.070677782,989.9009,0
2025-02-02,14,-407.062813172,0,-407.062813172,727.798,0
2025-02-02,15,-158.544602816,0,-158.544602816,863.51,0
2025-02-02,16,-183.980125543,0,-183.980125543,866.7745,0
2025-02-02,17,24.2310455938,0,24.2310455938,1028.7487,0
2025-02-02,18,316.281990722,0,316.281990722,1234.8,0
2025-02-02,19,-30.8852546387,0,-30.8852546387,1001.3503,0
2025-02-02,20,-345.788954107,0,-345.788954107,832.0907,0
2025-02-02,21,-233.757707353,0,-233.757707353,899.87,0
2025-02-02,22,17.9512052904,0,17.9512052904,893.5634,0
2025-02-02,23,-38.0713557546,0,-38.0713557546,896.5322,0
2025-02-02,24,-314.465029835,0,-314.465029835,924.23,0
2025-02-02,25,-320.476229695,0,-320.476229695,872.8067,0
2025-02-02,26,-217.477744895,0,-217.477744895,847.5683,0
2025-02-02,27,-208.98873774,0,-208.98873774,884.32,0
2025-02-02,28,-296.299628861,0,-296.299628861,918.1471,0
2025-02-02,29,-199.495465048,0.0014,-199.496865048,975.2421,0
2025-02-02,30,-6.66069872997,0,-6.66069872997,1088.35,0
2025-02-02,31,-94.9535153745,0,-94.9535153745,1213.4231,0
2025-02-02,32,-258.794746042,0.0189,-258.813646042,1084.2262,-0.001
2025-02-02,33,-337.445849316,0,-337.445849316,712.34,0
2025-02-02,34,-355.233059831,0,-355.233059831,516.5063,0
2025-02-02,35,-298.533607315,0.2639,-298.797507315,1155.3279,-0.0135
2025-02-02,36,-212.500361468,0,-212.500361468,2067.3,0
2025-02-02,37,-190.884722891,0,-190.884722891,1992.374,0
2025-02-02,38,-236.027581994,3.6762,-239.703781994,1927.693,-0.1879
2025-02-02,39,-231.868638459,0,-231.868638459,2213.89,0
2025-02-02,40,-94.2352967008,0,-94.2352967008,2138.7521,0
2025-02-02,41,-218.152582061,45.8344313799,-263.987013441,1724.6093,24.9698
2025-02-02,42,-494.960279803,89.7331367495,-584.693416552,1340.84,45.5625
2025-02-02,43,-410.12794743,94.2057106628,-504.333658093,1366.9305,41.2969
2025-02-02,44,-302.657208084,107.590363551,-410.247571635,1620.1356,55.5421
2025-02-02,45,-251.936734002,136.476921404,-388.413655406,1700.64,97.725
2025-02-02,46,-44.4173274253,133.523816652,-177.941144077,1453.2776,124.9208
2025-02-02,47,-175.221106312,99.9400865351,-275.161192847,1936.9179,92.0006
2025-02-02,48,-434.346712161,22.2304938789,-456.57720604,3058.17,-9.1875
2025-02-02,49,-114.110327569,-101.696763373,-12.413564196,3594.2827,-129.348
2025-02-02,50,-20.0517737497,-126.772619926,106.720846176,3629.9822,-144.5174
2025-02-02,51,-292.387918706,-69.6385495548,-222.749369152,3559.84,-77.85
2025-02-02,52,-243.732138263,-80.8797005782,-162.852437685,3561.8409,-63.1092
2025-02-02,53,-82.1870325703,-56.7080362881,-25.4789962822,3122.7573,-19.0249
2025-02-02,54,-77.7779579984,57.2323039536,-135.010261952,2535.42,99.2625
2025-02-02,55,-230.98070017,179.771175804,-410.751875974,2667.5486,213.4603
2025-02-02,56,-182.0449086,160.031313585,-342.076222186,2806.5088,135.6444
2025-02-02,57,-26.126741904,93.8581507873,-119.984892691,2609.3,-6.6
2025-02-02,58,-201.788194526,213.12462359,-414.912818115,2461.3033,96.8183
2025-02-02,59,-364.36134014,257.045849043,-621.407189183,2546.3773,136.7614
2025-02-02,60,-317.065418329,174.795304593,-491.860722922,2690.36,63.6
2025-02-02,61,-206.984522754,159.329587448,-366.314110201,2590.8683,123.8053
2025-02-02,62,-156.896292647,48.8650275577,-205.761320205,2605.4982,91.7774
2025-02-02,63,-254.276558247,-88.3215385782,-165.955019669,2722.99,-20.8125
2025-02-02,64,-452.924408408,14.614500949,-467.538909357,2602.0471,35.8688
2025-02-02,65,-305.360426962,137.617604857,-442.97803182,2697.1606,39.0547
2025-02-02,66,10.3147927005,130.55960377,-120.24481107,2925.72,-31.1625
2025-02-02,67,-135.8105331,78.6849821151,-214.495515215,2741.9986,47.9723
2025-02-02,68,-296.100923016,208.590846453,-504.691769469,2684.5684,168.8597
2025-02-02,69,-148.108762422,339.678959826,-487.787722248,2865.04,111.45
2025-02-02,70,120.764051929,107.867231384,12.896820545,2812.3261,-182.5906
2025-02-02,71,-65.7564150974,137.73349238,-203.489907477,2549.9438,-63.9562
2025-02-02,72,-459.097633503,419.583193599,-878.680827102,2247.42,284.1
2025-02-02,73,-244.640580343,324.536313301,-569.176893644,2114.5025,62.472
2025-02-02,74,10.216982019,268.413151082,-258.196169063,2432.5188,5.5612
2025-02-02,75,-63.357692243,399.561369874,-462.919062117,2797.25,284.1375
2025-02-02,76,-255.879931326,421.202666197,-677.082597523,2499.031,296.6999
2025-02-02,77,-273.559314238,403.510083613,-677.069397851,2376.7881,177.9062
2025-02-02,78,-88.6479738927,375.745794785,-464.393768677,2691.86,93.825
2025-02-02,79,54.8763659221,294.425746748,-239.549380825,2868.0759,65.3648
2025-02-02,80,-34.4132662893,362.395197192,-396.808463482,2871.2802,174.3065
2025-02-02,81,-182.764441914,460.053056205,-642.817498119,2863.5,266.4375
2025-02-02,82,-54.5966887711,272.302834823,-326.899523594,2936.0819,110.4551
2025-02-02,83,-40.7569642031,220.692053143,-261.449017347,2727.5915,153.5478
2025-02-02,84,-215.312780126,378.804968807,-594.117748933,2443.3,442.875
2025-02-02,85,-245.422115201,404.015698758,-649.437813959,2667.5841,572.8035
2025-02-02,86,-175.862618771,426.248738329,-602.1113571,2812.7281,612.3939
2025-02-02,87,-68.8083859717,516.169905885,-584.978291857,2747.8,667.6875
2025-02-02,88,53.4846389053,561.519154619,-508.034515713,2904.9065,712.3015
2025-02-02,89,9.35632338903,458.549199622,-449.192876233,2955.9505,556.6424
2025-02-02,90,-172.611720924,268.139203338,-440.750924262,2756.14,302.3625
2025-02-02,91,-261.593788031,170.621596524,-432.215384555,2532.8905,272.0772
2025-02-02,92,-225.339247889,179.530964524,-404.870212413,2467.5188,350.4575
2025-02-02,93,-164.837198329,204.036224248,-368.873422577,2538.64,366.525
2025-02-02,94,-192.872894591,138.821617272,-331.694511863,2607.45,254.3312
2025-02-02,95,-156.879509312,61.3758366677,-218.255345979,2798.5407,134.2791
2025-02-02,96,-83.0990721327,30.3566137658,-113.455685898,2966.41,84.7875
2025-02-02,97,-137.69886311,31.3080855832,-169.006948693,2816.6733,80.9528
2025-02-02,98,-81.2952157312,20.6603809987,-101.95559673,2783.272,41.1187
2025-02-02,99,-0.151742107812,5.87660636663,-6.02834847444,2845.85,-21.1125
2025-02-02,100,-210.873645764,31.9387996004,-242.812445364,2624.202,-16.9403
2025-02-02,101,-258.26998549,64.4192973027,-322.689282792,2813.5721,10.9212
2025-02-02,102,-76.2554590287,68.7066239563,-144.962082985,3349.31,22.35
2025-02-02,103,-56.9418570836,40.5738450403,-97.5157021239,3424.9127,16.9716
2025-02-02,104,-85.3134300483,0,-85.3134300483,3393.5766,0
2025-02-02,105,-76.7288875048,0,-76.7288875048,3544.69,0
2025-02-02,106,-101.531150756,3.5758,-105.106950756,3629.1899,-0.5609
2025-02-02,107,-191.257030868,0,-191.257030868,2773.2626,0
2025-02-02,108,-267.521547544,0,-267.521547544,1511.44,0
2025-02-02,109,-194.351383273,0.2567,-194.608083273,1370.5697,-0.0403
2025-02-02,110,-2.11924873342,0,-2.11924873342,1638.9096,0
2025-02-02,111,167.692208942,0,167.692208942,1806.65,0
2025-02-02,112,152.521173682,0.0184,152.502773682,2017.376,-0.0029
2025-02-02,113,-14.0307464405,0,-14.0307464405,1940.3026,0
2025-02-02,114,-95.8134627257,0,-95.8134627257,1730.94,0
2025-02-02,115,113.560785631,0.0013,113.559485631,1860.7719,-0.0002
2025-02-02,116,118.065806732,0,118.065806732,1658.3434,0
2025-02-02,117,-126.511520783,0,-126.511520783,1227.65,0
2025-02-02,118,-167.088298021,0,-167.088298021,1401.7288,0
2025-02-02,119,-74.6790283271,0,-74.6790283271,1680.2915,0
2025-02-02,120,12.3257760261,0,12.3257760261,1723.32,0
2025-02-02,121,20.1994704872,0,20.1994704872,1665.68,0
2025-02-02,122,-137.091336996,0,-137.091336996,1526.8692,0
2025-02-02,123,-292.828113406,0,-292.828113406,1438.51,0
2025-02-02,124,-171.527567152,0,-171.527567152,1560.2899,0
2025-02-02,125,-75.1433742844,0,-75.1433742844,1591.3319,0
2025-02-02,126,-136.184630246,0,-136.184630246,1415.55,0
2025-02-02,127,-186.349871149,0,-186.349871149,1224.9054,0
2025-02-02,128,-127.921732425,0,-127.921732425,1226.516,0
2025-02-02,129,-51.1283954215,0,-51.1283954215,1380.78,0
2025-02-02,130,-111.661066289,0,-111.661066289,1434.9288,0
2025-02-02,131,-75.3669469356,0,-75.3669469356,1281.0144,0
2025-02-02,132,36.6213405629,0,36.6213405629,1048,0
2025-02-02,133,-44.1222163554,0,-44.1222163554,987.9111,0
2025-02-02,134,-163.039967127,0,-163.039967127,1052.1696,0
2025-02-02,135,-195.998428456,0,-195.998428456,1094.64,0
2025-02-02,136,-178.87835112,0,-178.87835112,986.9997,0
2025-02-02,137,-219.117989528,0,-219.117989528,760.6337,0
2025-02-02,138,-253.146388726,0,-253.146388726,658.47,0
2025-02-02,139,-140.292538288,0,-140.292538288,901.6895,0
2025-02-02,140,-162.82831476,0,-162.82831476,968.812,0
2025-02-02,141,-299.180593512,0,-299.180593512,831.08,0
2025-02-02,142,-234.938845346,0,-234.938845346,899.4673,0
2025-02-02,143,-125.689277146,0,-125.689277146,654.6918,0
2025-02-02,144,-130.438706413,0,-130.438706413,63.32,0
2025-02-03,1,-200.803229837,0,-200.803229837,-272.7084,0
2025-02-03,2,-124.486880569,0,-124.486880569,-133.2205,0
2025-02-03,3,39.9962803128,0,39.9962803128,150.16,0
2025-02-03,4,23.9540973587,0,23.9540973587,37.8886,0
2025-02-03,5,-78.4003623107,0,-78.4003623107,-71.3078,0
2025-02-03,6,-187.210182316,0,-187.210182316,-75.08,0
2025-02-03,7,-288.474262219,0,-288.474262219,-220.8365,0
2025-02-03,8,-213.705334975,0,-213.705334975,-47.8252,0
2025-02-03,9,-115.506327584,0,-115.506327584,261.78,0
2025-02-03,10,-297.600622453,0,-297.600622453,28.3975,0
2025-02-03,11,-255.132420367,0,-255.132420367,-141.5112,0
2025-02-03,12,27.8026274723,0,27.8026274723,57.92,0
2025-02-03,13,51.743271782,0,51.743271782,286.4638,0
2025-02-03,14,19.4328221625,0,19.4328221625,169.2878,0
2025-02-03,15,-60.378559322,0,-60.378559322,-100.4,0
2025-02-03,16,-383.269491538,0,-383.269491538,-23.9982,0
2025-02-03,17,-475.901043087,0,-475.901043087,-121.7912,0
2025-02-03,18,-205.419965995,0,-205.419965995,-297.7,0
2025-02-03,19,86.5226391328,0,86.5226391328,82.7201,0
2025-02-03,20,212.330829919,0,212.330829919,329.0692,0
2025-02-03,21,133.922920136,0,133.922920136,117.16,0
2025-02-03,22,-58.6730761754,0,-58.6730761754,-156.9367,0
2025-02-03,23,-188.764494888,0,-188.764494888,-68.6574,0
2025-02-03,24,-156.346551049,0,-156.346551049,253.49,0
2025-02-03,25,-2.80054530849,0,-2.80054530849,316.9272,0
2025-02-03,26,61.5147529448,0,61.5147529448,363.0044,0
2025-02-03,27,-37.8623597814,0,-37.8623597814,379.26,0
2025-02-03,28,-196.202687457,0,-196.202687457,83.8753,0
2025-02-03,29,-302.986450032,0,-302.986450032,-128.8631,-0.0014
2025-02-03,30,-309.178955802,0,-309.178955802,-144.14,0
2025-02-03,31,-252.622451233,0,-252.622451233,-198.624,0
2025-02-03,32,-265.41329437,0.0135,-265.42679437,-132.5729,-0.0054
2025-02-03,33,-290.797199671,0,-290.797199671,64.61,0
2025-02-03,34,-157.55286222,0,-157.55286222,184.0922,0
2025-02-03,35,-74.1014389685,0.1876,-74.2890389685,156.8653,-0.0763
2025-02-03,36,-130.785577373,0,-130.785577373,56.78,0
2025-02-03,37,-208.212840475,0,-208.212840475,37.9174,0
2025-02-03,38,-212.102449175,2.6125,-214.714949175,147.5921,-1.0637
2025-02-03,39,-120.152348516,0,-120.152348516,241.35,0
2025-02-03,40,-5.22840544647,0,-5.22840544647,143.1507,0
2025-02-03,41,-53.4523950576,77.6663659201,-131.118760978,186.5922,25.903
2025-02-03,42,-158.267745653,129.071738756,-287.339484409,386.25,47.2875
2025-02-03,43,-41.7166576165,170.314735923,-212.03139354,404.5615,86.9226
2025-02-03,44,-1.59442695403,211.084730021,-212.679156975,287.4136,126.3838
2025-02-03,45,-32.0427261017,246.780458991,-278.823185093,160.24,151.275
2025-02-03,46,136.854020274,271.722365714,-134.868345439,104.3836,178.7208
2025-02-03,47,56.3399467136,361.2969601,-304.957013386,105.9276,299.2165
2025-02-03,48,-234.808236846,480.14462341,-714.952860256,39.57,481.0875
2025-02-03,49,-203.547478462,497.943255137,-701.490733599,-181.8806,573.9497
2025-02-03,50,-23.9596002163,429.404423399,-453.364023616,-167.0276,518.4306
2025-02-03,51,46.7034062992,323.114336298,-276.410929998,25.8,377.55
2025-02-03,52,-71.7783271376,232.621825339,-304.400152477,-53.5409,290.1799
2025-02-03,53,-161.527757663,237.052231858,-398.579989521,-149.9449,297.7366
2025-02-03,54,-68.6634294436,203.963553866,-272.62698331,-26.91,223.2
2025-02-03,55,131.679895353,-78.7549629534,210.434858306,233.4033,-133.1459
2025-02-03,56,28.0077254596,-283.699937715,311.707663175,117.1971,-313.1963
2025-02-03,57,-189.827511086,-260.660104827,70.8325937404,-124.21,-223.95
2025-02-03,58,44.9928691189,-168.827757471,213.82062659,231.6079,-198.7235
2025-02-03,59,105.755219559,-140.692857518,246.448077076,352.8823,-156.224
2025-02-03,60,-159.644627439,-151.945188158,-7.69943928161,25.17,-61.3875
2025-02-03,61,-253.231220441,-100.571225039,-152.659995401,-96.1694,-7.74
2025-02-03,62,-195.889033262,-151.745538331,-44.1434949308,57.0953,14.6988
2025-02-03,63,-81.8306731539,-341.686063696,259.855390542,291.36,-70.875
2025-02-03,64,40.7851768852,-486.577152782,527.362329668,340.9564,-323.6526
2025-02-03,65,53.4340399709,-328.888211801,382.322251772,83.2498,-299.025
2025-02-03,66,-60.8011457269,19.428873589,-80.230019316,-210.05,25.725
2025-02-03,67,-186.476643058,123.145763786,-309.622406844,-96.5333,161.2221
2025-02-03,68,-164.603861154,-179.875354406,15.2714932524,126.8282,-199.6983
2025-02-03,69,31.2534673866,-450.792308948,482.045776334,147.16,-534.7875
2025-02-03,70,236.498739398,-109.472183155,345.970922553,-59.1326,-64.0589
2025-02-03,71,114.635957067,-72.4828727184,187.118829785,-73.6895,-16.0213
2025-02-03,72,-172.071980121,-453.185654396,281.113674275,91.54,-495.1125
2025-02-03,73,-112.586830611,-446.271265435,333.684434824,25.4729,-388.3124
2025-02-03,74,46.8008164253,-297.192942442,343.993758867,-127.3461,-227.8855
2025-02-03,75,52.331341274,-360.718430137,413.049771411,-155.59,-432.675
2025-02-03,76,-94.5414600315,-662.243663204,567.702203172,-3.8982,-788.1722
2025-02-03,77,-138.117142479,-611.923810692,473.806668213,79.4678,-749.5243
2025-02-03,78,-111.785937478,-303.656471564,191.870534087,-45.47,-428.7
2025-02-03,79,-227.987424742,-397.992070063,170.004645321,-257.7334,-457.9633
2025-02-03,80,-50.0678651749,-500.291841135,450.22397596,-157.0155,-623.95
2025-02-03,81,181.546973775,-422.906834107,604.453807882,15.59,-652.3125
2025-02-03,82,-212.54739045,-387.144241824,174.596851374,-311.0087,-500.3261
2025-02-03,83,-345.313339545,-333.584179548,-11.7291599973,-247.3389,-404.9293
2025-02-03,84,-76.8623552331,-203.118886559,126.256531326,187.89,-377.8875
2025-02-03,85,-147.951763294,-14.9568873931,-132.994875901,59.2643,-216.1174
2025-02-03,86,-246.61386732,198.126766039,-444.740633359,-135.3191,-28.5046
2025-02-03,87,-167.185091141,324.085285017,-491.270376158,-79.34,41.025
2025-02-03,88,-72.2699059668,245.580773615,-317.850679582,26.8159,-44.5985
2025-02-03,89,-61.3484036263,125.779077717,-187.127481343,130.3855,-88.4594
2025-02-03,90,-36.6218130305,80.9177826113,-117.539595642,224.26,-34.3875
2025-02-03,91,134.84605293,89.2037771512,45.642275779,267.828,-4.9538
2025-02-03,92,44.8474715983,53.3708675436,-8.52339594533,93.2165,-40.0644
2025-02-03,93,-226.345885964,-26.2725280045,-200.07335796,-103.33,-95.475
2025-02-03,94,-195.096551493,-49.9920349542,-145.104516539,36.6955,-83.4127
