date,t,load_error_kw,pv_error_kw,net_error_kw,naive_load_error_kw,naive_pv_error_kw
2025-03-29,50,-193.253115665,180.127852375,-373.38096804,-123.2783,685.3903
2025-03-29,51,65.6096545769,198.367238098,-132.757583521,-151.87,637.875
2025-03-29,52,71.5738161712,149.883101443,-78.3092852719,1.4194,708.7837
2025-03-29,53,-77.30470116,70.9530387259,-148.257739886,66.2934,531.7445
2025-03-29,54,-178.469086529,103.419173228,-281.888259757,-60.9,306.75
2025-03-29,55,-48.0352925073,334.234765089,-382.270057596,-214.9243,567.7168
2025-03-29,56,-5.5070711123,315.354454273,-320.861525386,-252.8101,433.9991
2025-03-29,57,-87.4055012984,105.858847692,-193.264348991,-258.19,28.125
2025-03-29,58,-157.695683182,290.061018178,-447.75670136,-402.4872,339.1292
2025-03-29,59,-89.8468308121,290.345895529,-380.192726341,-357.0895,420.3457
2025-03-29,60,6.10444447359,62.5958900723,-56.4914455987,-143.5,109.575
2025-03-29,61,29.6988958318,119.271867148,-89.5729713159,-121.2879,185.9272
2025-03-29,62,23.0990118112,90.239823119,-67.1408113078,-104.5281,103.2813
2025-03-29,63,41.3241227588,-11.2406278621,52.5647506209,-46,-49.9875
2025-03-29,64,145.931573682,266.411018168,-120.479444486,-87.3592,405.7644
2025-03-29,65,170.65455822,412.71386993,-242.05931171,-17.5567,638.6082
2025-03-29,66,123.334907234,234.427602571,-111.092695337,167.83,405.9
2025-03-29,67,138.045940323,216.555229515,-78.509289191,223.924,341.7458
2025-03-29,68,179.325064234,435.196465391,-255.871401157,105.4487,651.1015
2025-03-29,69,155.783542392,578.684268251,-422.900725859,-59.85,866.4375
2025-03-29,70,41.3584988996,231.252998675,-189.894499775,-76.1352,340.0868
2025-03-29,71,-92.3246470463,28.2458922369,-120.570539283,41.1147,-110.9437
2025-03-29,72,-115.297825187,142.543698994,-257.841524181,124.91,-38.625
2025-03-29,73,39.9163786719,81.4164444429,-41.5000657709,19.3604,225.9251
2025-03-29,74,175.215788131,40.0571150239,135.158673107,-9.9226,228.3302
2025-03-29,75,227.755868683,50.3041235343,177.451745148,128.03,137.0625
2025-03-29,76,276.319706347,237.863363351,38.4563429958,239.2687,489.2874
2025-03-29,77,92.6681211463,301.634812044,-208.966690897,129.6135,734.5596
2025-03-29,78,-203.41535369,134.623692181,-338.03904587,-48.8,491.3625
2025-03-29,79,-199.40910111,-7.70911397894,-191.699987131,36.2082,-10.8919
2025-03-29,80,-53.215733203,-97.481014778,44.265281575,79.2648,59.415
2025-03-29,81,1.49358186257,-44.536835481,46.0304173436,-37.66,546.4125
2025-03-29,82,-93.6765923601,49.116487125,-142.793079485,-132.7276,547.9046
2025-03-29,83,-257.395101271,187.359646719,-444.75474799,-221.0891,667.1874
2025-03-29,84,-224.147762467,207.778654683,-431.92641715,-244.63,948.225
2025-03-29,85,148.455425414,69.3393545089,79.1160709054,-79.9088,761.9211
2025-03-29,86,199.107344869,-0.57933172397,199.686676593,151.458,558.5753
2025-03-29,87,-59.5320605577,104.654085667,-164.186146225,244.57,591.1875
2025-03-29,88,2.09009429967,203.423768488,-201.333674188,78.4956,672.2472
2025-03-29,89,-6.26849659616,208.925118171,-215.193614767,-59.8017,753.7726
2025-03-29,90,-145.864570696,111.010053029,-256.874623724,-20.09,630
2025-03-29,91,-48.2262475449,59.1104914196,-107.336738965,90.6228,118.5559
2025-03-29,92,29.7785821697,3.33698627158,26.4415958981,101.5873,-111.7518
2025-03-29,93,-10.2670674633,29.0552308185,-39.3222982818,44.64,48.7875
2025-03-29,94,76.7388761945,162.576862527,-85.8379863323,97.9108,66.4435
2025-03-29,95,11.4493216308,164.991578844,-153.542257214,166.4119,-70.1643
2025-03-29,96,-136.024308191,-2.71427501305,-133.310033178,204.82,-236.925
2025-03-29,97,-50.5250531586,-221.860505444,171.335452286,245.7823,-328.869
2025-03-29,98,11.4215864134,-260.250485116,271.672071529,161.4265,-307.4295
2025-03-29,99,-24.3365454451,-166.640335885,142.30379044,-15.89,-247.1625
2025-03-29,100,-12.3074834989,-148.978836816,136.671353317,-94.8343,-249.2908
2025-03-29,101,-91.0085757802,-109.820289619,18.8117138384,-53.5803,-146.8479
2025-03-29,102,-101.630808298,-13.4154955069,-88.2153127913,115.06,36
2025-03-29,103,-22.5196312814,78.5565611705,-101.076192452,364.7865,81.2753
2025-03-29,104,19.8053872283,49.9981714922,-30.1927842638,335.6008,31.9642
2025-03-29,105,-53.6224188102,4.96103404008,-58.5834528503,45.45,-18.0375
2025-03-29,106,-64.8269258884,7.08618175674,-71.9131076451,-137.6168,-13.9823
2025-03-29,107,-140.795028982,29.930065776,-170.725094758,-261.6573,11.7515
2025-03-29,108,-186.354333993,54.5696118929,-240.923945886,-249.78,22.275
2025-03-29,109,57.1467812206,14.8760847498,42.2706964708,44.1999,7.7883
2025-03-29,110,61.9756420101,-5.10643790478,67.0820799148,135.2147,0
2025-03-29,111,-148.383454376,0,-148.383454376,4.56,0
2025-03-29,112,-78.5276815544,-1.47088321395,-77.0567983405,99.5972,0.4999
2025-03-29,113,6.63449227296,-1.41110586853,8.04559814149,230.7029,0
2025-03-29,114,-58.0299330283,0,-58.0299330283,172.87,0
2025-03-29,115,-155.895317894,0.0829159003831,-155.978233794,-65.5317,0.0358
2025-03-29,116,-24.4309318763,-0.00118409961686,-24.4297477767,-91.2461,0
2025-03-29,117,106.580054513,0,106.580054513,0.8,0
2025-03-29,118,-144.273447538,0.00481590038314,-144.278263439,-216.7118,0.0025
2025-03-29,119,-119.7130798,-0.00118409961686,-119.711895701,-199.8328,0
2025-03-29,120,189.693699057,0,189.693699057,138.5,0
2025-03-29,121,168.362789684,0,168.362789684,273.6681,0
2025-03-29,122,25.4631184964,0,25.4631184964,73.8057,0
2025-03-29,123,-15.2930144761,0,-15.2930144761,-144.8,0
2025-03-29,124,-18.257794608,0,-18.257794608,61.9689,0
2025-03-29,125,-62.1606539845,0,-62.1606539845,293.1869,0
2025-03-29,126,-33.9531545062,0,-33.9531545062,216.32,0
2025-03-29,127,29.780334586,0,29.780334586,-102.6485,0
2025-03-29,128,41.9351125628,0,41.9351125628,-166.28,0
2025-03-29,129,-36.5581034597,0,-36.5581034597,-31.27,0
2025-03-29,130,-135.951312454,0,-135.951312454,-155.7801,0
2025-03-29,131,-97.4454309346,0,-97.4454309346,-7.2087,0
2025-03-29,132,13.3334842166,0,13.3334842166,316.85,0
2025-03-29,133,-51.1678859788,0,-51.1678859788,150.3217,0
2025-03-29,134,-21.3573172788,0,-21.3573172788,59.76,0
2025-03-29,135,53.4407818622,0,53.4407818622,156.98,0
2025-03-29,136,-12.6680186113,0,-12.6680186113,-2.4206,0
2025-03-29,137,-29.3180338672,0,-29.3180338672,-22.9627,0
2025-03-29,138,5.06930476224,0,5.06930476224,123.81,0
2025-03-29,139,-138.912814954,0,-138.912814954,34.4891,0
2025-03-29,140,-216.615139128,0,-216.615139128,-91.4865,0
2025-03-29,141,-149.206401639,0,-149.206401639,-162.17,0
2025-03-29,142,-150.59854398,0,-150.59854398,-223.0893,0
2025-03-29,143,-70.2795475051,0,-70.2795475051,156.5146,0
2025-03-29,144,4.39398115115,0,4.39398115115,793.04,0
2025-03-30,1,91.6562073447,0,91.6562073447,995.7338,0
2025-03-30,2,113.786578098,0,113.786578098,981.8345,0
2025-03-30,3,-23.9441970244,0,-23.9441970244,1004.26,0
2025-03-30,4,-51.7289684755,0,-51.7289684755,1056.9692,0
2025-03-30,5,-117.100991124,0,-117.100991124,914.8948,0
2025-03-30,6,-216.452356088,0,-216.452356088,736.59,0
2025-03-30,7,-161.388633208,0,-161.388633208,881.1426,0
2025-03-30,8,-225.883233403,0,-225.883233403,803.9347,0
2025-03-30,9,-298.214875243,0,-298.214875243,614.52,0
2025-03-30,10,6.97179134412,0,6.97179134412,976.2925,0
2025-03-30,11,281.707698765,0,281.707698765,1258.0622,0
2025-03-30,12,288.169732593,0,288.169732593,1169.07,0
2025-03-30,13,164.298822038,0,164.298822038,1041.3384,0
2025-03-30,14,37.5564603013,0,37.5564603013,996.2085,0
2025-03-30,15,-100.255126632,0,-100.255126632,944.68,0
2025-03-30,16,-256.813697464,0,-256.813697464,762.4222,0
2025-03-30,17,-137.501402551,0,-137.501402551,767.0146,0
2025-03-30,18,120.580418806,0,120.580418806,982.43,0
2025-03-30,19,35.0989707658,0,35.0989707658,1079.9839,0
2025-03-30,20,-137.647518382,0,-137.647518382,956.6619,0
2025-03-30,21,-127.453169555,0,-127.453169555,874.25,0
2025-03-30,22,160.429015275,0,160.429015275,1173.2915,0
2025-03-30,23,268.889936797,0,268.889936797,1320.4644,0
2025-03-30,24,139.899422045,0,139.899422045,1170.4,0
2025-03-30,25,128.394853195,-0.00127784090909,128.396131036,1080.7874,0
2025-03-30,26,85.1892628365,0.00572215909091,85.1835406774,988.9529,0.0017
2025-03-30,27,-58.3472659981,0,-58.3472659981,866.95,0
2025-03-30,28,-116.864092006,-0.00127784090909,-116.862814165,802.46,0
2025-03-30,29,-31.2083299371,0.0957221590909,-31.3040520961,764.1235,0.0232
2025-03-30,30,136.902612081,0,136.902612081,792.14,0
2025-03-30,31,203.576781574,-2.54236980719,206.119151381,975.8658,0
2025-03-30,32,211.159748166,-3.67139006329,214.831138229,1186.7703,0.323
2025-03-30,33,191.942467611,0,191.942467611,1177.04,0
2025-03-30,34,104.225636533,-9.98243057548,114.208067108,905.2324,0
2025-03-30,35,-45.8389815093,11.6447491684,-57.4837306777,1345.3379,4.9194
2025-03-30,36,-201.298387234,8.65998185062,-209.958369085,2252.41,11.3625
2025-03-30,37,-73.179213246,23.3870921399,-96.566305386,2349.729,0.6357
2025-03-30,38,-22.0685910384,17.4709725374,-39.5395635758,2107.4882,7.2939
2025-03-30,39,-117.748556583,42.3715964497,-160.120153033,1994.3,51.2625
2025-03-30,40,-112.231019164,99.6318691403,-211.862888304,1967.1948,121.5864
2025-03-30,41,-30.0931049813,134.152638192,-164.245743173,1774.5075,193.8569
2025-03-30,42,68.8765535117,132.621703225,-63.7451497136,1563.9,221.0625
2025-03-30,43,308.723223946,26.6068972466,282.1163267,1703.2452,153.6562
2025-03-30,44,118.121124806,-25.8402857524,143.961410559,1681.7064,13.177
2025-03-30,45,-217.086070945,-68.4821974108,-148.603873535,1366.19,-91.4625
2025-03-30,46,-90.0122784642,14.377129297,-104.389407761,1285.1916,-50.7677
2025-03-30,47,45.2151566479,62.9587416965,-17.7435850486,2145.5556,-24.1426
2025-03-30,48,55.6859483578,11.2191965104,44.4667518474,3356.6,-95.0625
2025-03-30,49,101.032014115,24.1841674921,76.8478466229,3543.7325,-191.4011
2025-03-30,50,119.713397316,102.721973852,16.9914234641,3496.3559,-201.9054
2025-03-30,51,161.34667947,166.337313073,-4.99063360324,3596.33,-180.375
2025-03-30,52,110.131969005,52.8264090248,57.3055599798,3414.0005,-270.1519
2025-03-30,53,76.3254020226,-27.0598687761,103.385270799,3118.6946,-294.7075
2025-03-30,54,113.788190376,-12.3576503983,126.145840774,2861.98,-336.2625
2025-03-30,55,54.4781728247,-115.699381044,170.177553869,2669.3469,-573.4125
2025-03-30,56,103.755672195,81.8643852183,21.8912869765,2756.0073,-264.8744
2025-03-30,57,197.458717016,312.065180431,-114.606463415,2969.53,265.125
2025-03-30,58,30.2062826665,71.5629604348,-41.3566777684,2914.3212,-58.5081
2025-03-30,59,33.6279560125,-146.955329678,180.583285691,2874.8088,-182.1873
2025-03-30,60,231.325771172,-260.324273672,491.650044844,2958.61,21.3375
2025-03-30,61,252.966739426,-467.749328136,720.716067562,2969.2405,-328.9425
2025-03-30,62,226.805538339,-431.329994283,658.135532622,2899.8029,-316.122
2025-03-30,63,193.916438961,-81.5525352511,275.468974212,2803.67,73.125
2025-03-30,64,35.9722173661,27.3426367722,8.62958059395,2739.3424,-124.8517
2025-03-30,65,-54.1631385504,0.42817722994,-54.5913157804,2745.556,-334.9992
2025-03-30,66,29.3679904792,-43.8470167497,73.2150072289,2759.88,-273.375
2025-03-30,67,170.496545127,-32.5532069355,203.049752063,2666.71,-262.5428
2025-03-30,68,42.099780363,155.804703076,-113.704922713,2527.2994,-290.61
2025-03-30,69,-171.304455592,265.482137973,-436.786593565,2562.89,-319.2375
2025-03-30,70,61.868809068,-85.2922893607,147.161098429,2896.6044,-355.2733
2025-03-30,71,246.289939554,-231.513019366,477.80295892,2842.7322,-331.2449
2025-03-30,72,232.6242476,-20.6197678865,253.244015487,2479.21,-250.6125
2025-03-30,73,244.698302932,59.2043819065,185.493921026,2526.566,-172.8157
2025-03-30,74,-94.0102216676,65.4915845967,-159.501806264,2441.095,-27.7952
2025-03-30,75,-321.004078099,124.224143456,-445.228221555,2122.81,117.5625
2025-03-30,76,50.647424247,202.672645131,-152.025220884,2131.2211,104.1539
2025-03-30,77,217.503889513,142.654114305,74.8497752081,2565.5378,77.1118
2025-03-30,78,123.189248755,-125.282656807,248.471905562,3022.25,74.2875
2025-03-30,79,108.536897795,-200.308352601,308.845250396,2951.4131,7.9256
2025-03-30,80,41.308631019,-161.536576847,202.845207866,2721.9581,15.7628
2025-03-30,81,-85.0568670717,-3.98538018511,-81.0714868866,2661.35,-0.3
2025-03-30,82,-126.018233135,-87.0066693562,-39.0115637791,2765.6534,-298.3886
2025-03-30,83,-120.768994037,-140.64788614,19.8788921023,2815.6927,-612.954
2025-03-30,84,-68.3648996866,-228.186977973,159.822078286,2745.24,-844.5375
2025-03-30,85,117.788561593,-707.109070973,824.897632566,2690.4787,-1113.6883
2025-03-30,86,118.194488466,-908.926667764,1027.12115623,2769.0365,-1232.1389
2025-03-30,87,-88.8636600975,-789.250574259,700.386914161,2789.8,-1206.9375
2025-03-30,88,-165.089346828,-712.140574121,547.051227293,2482.2525,-1221.0851
2025-03-30,89,-179.955776082,-565.648215017,385.692438935,2430.9988,-1070.7386
2025-03-30,90,-162.936942268,-341.440664605,178.503722337,2647.86,-739.5
2025-03-30,91,-106.185551491,-264.427322335,158.241770844,2585.8011,-454.7012
2025-03-30,92,-107.24600597,-267.511104149,160.26509818,2597.8853,-269.1803
2025-03-30,93,-160.139781385,-287.169045717,127.029264332,2724.68,-173.85
2025-03-30,94,-80.8162422793,-241.065492116,160.249249836,2646.7164,-117.3385
2025-03-30,95,124.329498951,-202.043084499,326.37258345,2756.9225,51.7078
2025-03-30,96,211.414032199,-231.668266564,443.082298764,2898.5,314.55
2025-03-30,97,-88.1989197708,-226.926384748,138.727464977,2538.1446,497.6566
2025-03-30,98,-161.217512521,-120.924554738,-40.2929577826,2518.5456,586.6549
2025-03-30,99,-12.2053606706,18.385776016,-30.5911366866,2822.04,578.2125
2025-03-30,100,-183.544008069,-26.2911193129,-157.252888756,2647.7847,459.4913
2025-03-30,101,-174.807383373,-89.8950481206,-84.9123352521,2853.926,301.9131
2025-03-30,102,90.6675650691,-72.8727688114,163.54033388,3408.4,169.2
2025-03-30,103,33.9064219602,46.5848109493,-12.6783889891,3338.4232,95.1527
2025-03-30,104,-170.085481254,56.1374445717,-226.222925826,3163.6723,106.4294
2025-03-30,105,-207.824460137,71.218372967,-279.042833104,3386.78,140.175
2025-03-30,106,76.338406284,46.6216075465,29.7167987374,3790.034,91.5756
2025-03-30,107,-94.223479066,29.6816680285,-123.905147095,2989.5766,36.6543
2025-03-30,108,-413.452925189,56.6306076162,-470.083532805,1513.29,17.55
2025-03-30,109,7.65772705546,15.9491687218,-8.29144166633,1361.6278,4.3288
2025-03-30,110,235.180797701,-7.70628182345,242.887079525,1670.0542,0
2025-03-30,111,38.1949844526,0,38.1949844526,1744.7,0
2025-03-30,112,6.01185613195,-2.49488291392,8.50673904588,1743.9111,0.2641
2025-03-30,113,-104.792860527,-2.04333345916,-102.749527068,1605.3991,0
2025-03-30,114,-185.36645833,0,-185.36645833,1538.63,0
2025-03-30,115,117.663556738,0.101758712121,117.561798026,1821.4924,0.019
2025-03-30,116,151.793473903,-0.00134128787879,151.794815191,1708.4993,0
2025-03-30,117,-188.785934171,0,-188.785934171,1346.57,0
2025-03-30,118,-219.660815407,0.00605871212121,-219.666874119,1609.4106,0.0014
2025-03-30,119,-111.34836868,-0.00134128787879,-111.347027392,1712.6913,0
2025-03-30,120,-74.3138726022,0,-74.3138726022,1414.65,0
2025-03-30,121,-17.8047789683,0,-17.8047789683,1305.9067,0
2025-03-30,122,-76.2636551751,0,-76.2636551751,1423.7069,0
2025-03-30,123,-121.016289677,0,-121.016289677,1566.14,0
2025-03-30,124,6.54538757135,0,6.54538757135,1530.3275,0
2025-03-30,125,-107.899241315,0,-107.899241315,1463.8779,0
2025-03-30,126,-309.025927307,0,-309.025927307,1460.37,0
2025-03-30,127,-52.6646998279,0,-52.6646998279,1472.936,0
2025-03-30,128,97.9344835049,0,97.9344835049,1468.5725,0
2025-03-30,129,-46.366567297,0,-46.366567297,1534.91,0
2025-03-30,130,-27.6716841214,0,-27.6716841214,1699.085,0
2025-03-30,131,-175.791959017,0,-175.791959017,1333.7177,0
2025-03-30,132,-304.225751392,0,-304.225751392,780.8,0
2025-03-30,133,-20.3615148521,0,-20.3615148521,1020.6925,0
2025-03-30,134,111.173964841,0,111.173964841,1103.5515,0
2025-03-30,135,-103.879321171,0,-103.879321171,799.5,0
2025-03-30,136,-136.665058759,0,-136.665058759,828.6986,0
2025-03-30,137,-65.1017174221,0,-65.1017174221,872.7323,0
2025-03-30,138,-33.0838955593,0,-33.0838955593,822.53,0
2025-03-30,139,-127.743971535,0,-127.743971535,936.5867,0
2025-03-30,140,-52.8492958737,0,-52.8492958737,1026.7257,0
2025-03-30,141,111.514736311,0,111.514736311,1070.38,0
2025-03-30,142,35.6815309559,0,35.6815309559,1161.3351,0
2025-03-30,143,-32.1764143455,0,-32.1764143455,768.2222,0
2025-03-30,144,10.038325288,0,10.038325288,104.51,0
2025-03-31,1,75.5607139619,0,75.5607139619,-9.7572,0
2025-03-31,2,101.675205425,0,101.675205425,70.2593,0
2025-03-31,3,125.68908459,0,125.68908459,36.39,0
2025-03-31,4,61.7738047449,0,61.7738047449,-36.5507,0
2025-03-31,5,131.973259371,0,131.973259371,40.8322,0
2025-03-31,6,188.113092171,0,188.113092171,154.26,0
2025-03-31,7,-23.2863627749,0,-23.2863627749,22.9691,0
2025-03-31,8,-173.937009812,0,-173.937009812,-6.6652,0
2025-03-31,9,-77.0308252158,0,-77.0308252158,99.45,0
2025-03-31,10,80.4714647832,0,80.4714647832,22.2968,0
2025-03-31,11,114.050092427,0,114.050092427,-85.9525,0
2025-03-31,12,31.7473648228,0,31.7473648228,-110.95,0
2025-03-31,13,6.39276502648,0,6.39276502648,-91.7953,0
2025-03-31,14,-5.33907976778,0,-5.33907976778,-38.4563,0
2025-03-31,15,-21.0567189949,0,-21.0567189949,40.37,0
2025-03-31,16,-16.4896021237,0,-16.4896021237,101.2023,0
2025-03-31,17,-25.9976199849,0,-25.9976199849,3.6093,0
2025-03-31,18,-25.1392208798,0,-25.1392208798,-165.23,0
2025-03-31,19,1.81063878915,0,1.81063878915,-143.5362,0
2025-03-31,20,-13.0224925352,0,-13.0224925352,15.9354,0
2025-03-31,21,-77.9244895802,0,-77.9244895802,45.08,0
2025-03-31,22,-59.457612681,0,-59.457612681,-265.0598,0
2025-03-31,23,-103.174715478,0,-103.174715478,-379.109,0
2025-03-31,24,-155.53925971,0,-155.53925971,-212.39,0
2025-03-31,25,7.81232088153,-0.00145823970037,7.81377912123,-191.6378,0
2025-03-31,26,-52.3650725173,0.00734176029963,-52.3724142776,-238.4288,0.0018
2025-03-31,27,-234.235239454,0,-234.235239454,-191.1,0
2025-03-31,28,-28.2572696916,-0.00145823970037,-28.2558114519,3.9397,0
2025-03-31,29,218.633344905,0.1207417603,218.512603145,169.6486,0.0252
2025-03-31,30,203.333718483,0,203.333718483,103.67,0
2025-03-31,31,-75.9423304755,-3.06711220211,-72.8752182734,-223.947,0
2025-03-31,32,-131.350206032,-4.39792268139,-126.952283351,-306.0315,0.3505
2025-03-31,33,60.1624574369,0,60.1624574369,-77.73,0
2025-03-31,34,138.510488645,-12.1640436399,150.674532285,71.4784,0
2025-03-31,35,235.902481201,14.9875458808,220.91493532,224.5205,6.0767
2025-03-31,36,163.760011821,-0.996642527674,164.756654348,241.63,32.25
2025-03-31,37,-89.3381522639,60.0769331263,-149.41508539,-120.7954,71.756
2025-03-31,38,-116.574766777,73.4936210111,-190.068387789,-172.5911,94.0102
2025-03-31,39,126.466180146,78.6296261985,47.8365539473,117.4,83.0625
2025-03-31,40,-65.7211243269,75.1093286047,-140.830452932,91.6502,43.5529
2025-03-31,41,-248.681800183,40.6168416056,-289.298641788,-85.1971,-18.5953
2025-03-31,42,-113.602539535,33.0491576121,-146.651697147,-218.44,-30.675
2025-03-31,43,-20.8002752318,104.777608208,-125.57788344,-264.1176,76.4128
2025-03-31,44,7.29892661567,38.7683814555,-31.4694548398,-60.1784,101.6322
2025-03-31,45,19.1467297735,-116.828049098,135.974778872,125.61,27.6
2025-03-31,46,-97.1966015794,-63.4364820769,-33.7601195024,-161.8968,37.3848
2025-03-31,47,-176.828534792,17.8809072825,-194.709442075,-313.4041,109.2221
2025-03-31,48,-160.884418097,8.8240505988,-169.708468696,-166.48,190.8
2025-03-31,49,-139.951955992,7.23604708578,-147.188003078,-161.5632,240.8161
2025-03-31,50,-131.706749197,-51.2748708193,-80.4318783776,-275.2239,178.7894
2025-03-31,51,-43.3911249023,-85.70038318,42.3092582777,-287.9,153
2025-03-31,52,17.5447876677,-15.0333115512,32.5780992189,-54.977,412.6065
2025-03-31,53,14.3473288064,85.5893455365,-71.2420167302,3.7474,667.8684
2025-03-31,54,-20.4818688681,141.545616577,-162.027485445,-116.62,783.75
2025-03-31,55,-127.545940782,235.88555813,-363.431498912,-39.8011,840.8806
2025-03-31,56,-166.063991391,352.462831231,-518.526822622,-68.9487,633.5797
2025-03-31,57,-62.7796661828,393.18542165,-455.965087833,-157.77,319.2
2025-03-31,58,76.4533555101,257.409148511,-180.955793001,39.1749,292.5663
2025-03-31,59,94.1837069718,56.8825815431,37.3011254286,-4.4038,177.6494
2025-03-31,60,14.5814459154,-6.80219913095,21.3836450464,-279.4,95.5875
2025-03-31,61,40.0584985993,124.866480811,-84.8079822112,-224.8393,470.7989
2025-03-31,62,26.6593658778,-74.5039265832,101.163292461,-94.6215,233.4571
2025-03-31,63,2.1279592431,-410.198525678,412.326484921,-34.77,-442.9875
2025-03-31,64,144.314616772,-147.793097444,292.107714216,56.1173,-275.6639
2025-03-31,65,93.1449996984,96.5928039686,-3.44780427019,4.6076,-4.6017
2025-03-31,66,-62.5946640152,15.4327160023,-78.0273800175,-88.92,-44.7
2025-03-31,67,145.469095595,23.9437860183,121.525309577,83.1686,-90.6849
2025-03-31,68,254.772567669,18.3092697676,236.463297902,279.2864,-327.6261
2025-03-31,69,85.2357942025,-29.1724893893,114.408283592,251.02,-531.2625
2025-03-31,70,-73.1456381554,0.376142332334,-73.5217804878,-22.4522,-232.4026
2025-03-31,71,-120.095353886,41.5542699485,-161.649623834,-201.9277,-115.818
2025-03-31,72,-85.8913096971,-40.4065877441,-45.484721953,-160.29,-449.025
2025-03-31,73,12.7073596819,-174.127207618,186.8345673,-56.1696,-833.2075
2025-03-31,74,-40.3462727541,-240.961421682,200.615148928,11.5002,-1057.4707
2025-03-31,75,-225.023784422,-86.7918747422,-138.23190968,-32.95,-1113.0375
2025-03-31,76,-223.460599843,118.647698578,-342.108298421,-205.5444,-1138.2694
2025-03-31,77,-173.483167157,87.7617029378,-261.244870095,-309.5305,-1261.3373
2025-03-31,78,-42.1734075093,-158.594441545,116.421034035,-223.89,-1390.6125
2025-03-31,79,119.290394923,-294.180274985,413.470669908,-15.3784,-1306.413
2025-03-31,80,58.5042642055,-132.424408573,190.928672779,31.8789,-1133.9115
2025-03-31,81,-62.6533591056,143.025646309,-205.679005414,-4.38,-962.55
2025-03-31,82,172.526203726,160.715108772,11.8110949538,183.2593,-814.8447
2025-03-31,83,123.882503911,-45.3868955784,169.26939949,183.9699,-919.2295
2025-03-31,84,-176.291048499,-282.654495136,106.363446637,-91.83,-1019.2875
2025-03-31,85,-119.836321632,-375.558651171,255.72232954,-291.5511,-591.3958
2025-03-31,86,-99.7121637241,-251.365837635,151.653673911,-316.1996,-174.5153
2025-03-31,87,-192.799026824,-199.037830855,6.23880403046,-154.67,-138.3
2025-03-31,88,-7.3734318445,-436.711472489,429.338040645,117.4811,-348.7224
2025-03-31,89,12.5893912738,-488.282114889,500.871506162,176.0688,-436.2756
2025-03-31,90,-85.2766100628,-276.926855768,191.650245705,141.78,-336.9
2025-03-31,91,214.001636179,-163.938407092,377.940043272,379.3656,-266.3918
2025-03-31,92,214.022865419,-53.2197039987,267.242569418,249.0644,-133.6686
2025-03-31,93,-31.1024863686,0.624026731878,-31.7265131005,-87.34,-30.7125
2025-03-31,94,132.614775009,-134.462024217,267.076799226,160.9567,-185.517
2025-03-31,95,191.987034423,-257.829851809,449.816886232,123.2187,-325.0485
2025-03-31,96,-40.9696460534,-257.835829935,216.866183882,-239.14,-272.55
2025-03-31,97,-132.143340121,-121.524582031,-10.6187580904,-81.7686,-147.6442
2025-03-31,98,-199.919048337,-209.820428986,9.90138064881,-24.1168,-330.6547
2025-03-31,99,-231.564613952,-397.059972829,165.495358878,-130.17,-648.3375
2025-03-31,100,-7.27275399982,-332.576994628,325.304240628,168.597,-535.1029
2025-03-31,101,166.854904807,-175.112169408,341.967074215,263.6334,-308.1248
2025-03-31,102,97.0617712364,-75.8996716907,172.961442927,12.77,-217.35
2025-03-31,103,-78.0127653014,-102.701299988,24.6885346862,-75.2411,-207.1381
2025-03-31,104,-138.111266557,-85.1647678683,-52.9464986889,23.5207,-181.7392
2025-03-31,105,-40.4065564939,-24.296492927,-16.1100635669,93.96,-117.7875
2025-03-31,106,32.3895074632,-2.90163396421,35.2911414274,-48.0421,-61.3661
2025-03-31,107,-82.5255069995,12.2345372384,-94.7600442378,-48.2849,-19.9544
2025-03-31,108,-196.127921737,48.0627415629,-244.1906633,61.56,2.85
2025-03-31,109,-174.5752996,16.992692305,-191.567991905,-100.3288,2.8041
2025-03-31,110,-109.030881556,-9.11003455184,-99.920847004,-244.8401,0
2025-03-31,111,-145.30090872,0,-145.30090872,-252.53,0
2025-03-31,112,-177.570429997,-2.99118826553,-174.579241732,-263.5495,0.1938
2025-03-31,113,-111.012825794,-2.37661512237,-108.636210671,-104.012,0
2025-03-31,114,-34.0392406773,0,-34.0392406773,24.7,0
2025-03-31,115,-114.609542411,0.115466853933,-114.725009265,-247.2436,0.0139
2025-03-31,116,-71.8804790143,-0.00153314606742,-71.8789458682,-178.9327,0
2025-03-31,117,109.004685073,0,109.004685073,214.41,0
2025-03-31,118,83.6940762614,0.00686685393258,83.6872094075,162.0699,0.001
2025-03-31,119,-37.1081192103,-0.00153314606742,-37.1065860642,10.6729,0
2025-03-31,120,-99.4710470406,0,-99.4710470406,31.87,0
2025-03-31,121,33.5866144882,0,33.5866144882,119.8979,0
2025-03-31,122,60.2813153588,0,60.2813153588,126.0764,0
2025-03-31,123,-112.085818035,0,-112.085818035,-17.61,0
2025-03-31,124,-290.806038389,0,-290.806038389,-198.4631,0
2025-03-31,125,-104.00544995,0,-104.00544995,32.0024,0
2025-03-31,126,152.693474033,0,152.693474033,350.65,0
2025-03-31,127,-93.3416533925,0,-93.3416533925,6.4552,0
2025-03-31,128,-103.770148173,0,-103.770148173,-97.7908,0
2025-03-31,129,180.826882062,0,180.826882062,156.32,0
2025-03-31,130,41.9347093289,0,41.9347093289,19.0279,0
2025-03-31,131,-53.1956284859,0,-53.1956284859,54.5476,0
2025-03-31,132,78.895007506,0,78.895007506,207.35,0
2025-03-31,133,4.25245997042,0,4.25245997042,-176.19,0
